NearestCity,acq_date,count,AverageTemperature,Year,Month
Ankara,2011-07,193,24.892,2011,7
Ankara,2011-08,598,23.634,2011,8
Ankara,2011-09,733,21.967,2011,9
Ankara,2011-10,542,13.406,2011,10
Ankara,2011-11,271,7.857000000000001,2011,11
Ankara,2011-12,69,7.4129999999999985,2011,12
Ankara,2012-03,89,7.313,2012,3
Ankara,2012-04,107,13.861,2012,4
Ankara,2012-05,17,17.459000000000003,2012,5
Ankara,2012-06,22,23.161,2012,6
Ankara,2012-07,21,26.295,2012,7
Ankara,2012-08,15,25.206,2012,8
Ankara,2012-09,31,21.748,2012,9
Ankara,2012-10,12,18.487,2012,10
Ankara,2012-12,2,6.143,2012,12
Ankara,2013-02,3,7.478,2013,2
Ankara,2013-03,5,9.346,2013,3
Ankara,2013-04,10,13.163,2013,4
Ankara,2013-05,12,19.443,2013,5
Ankara,2013-06,39,21.758000000000006,2013,6
Ankara,2013-07,57,23.92,2013,7
Ankara,2013-08,156,25.246,2013,8
Batman,2001-01,2,7.2010000000000005,2001,1
Batman,2001-05,11,16.750999999999998,2001,5
Batman,2001-06,6,21.068,2001,6
Batman,2001-07,83,25.401,2001,7
Batman,2001-08,243,25.087,2001,8
Batman,2001-09,493,20.995,2001,9
Batman,2001-10,260,16.374000000000002,2001,10
Batman,2001-11,52,9.924,2001,11
Batman,2002-01,6,3.372,2002,1
Batman,2002-02,4,8.374,2002,2
Batman,2002-03,6,9.38,2002,3
Batman,2002-04,2,10.943,2002,4
Batman,2002-05,1,16.994,2002,5
Batman,2002-06,52,22.081,2002,6
Batman,2002-07,206,25.375,2002,7
Batman,2002-08,359,23.741,2002,8
Batman,2002-09,542,19.827,2002,9
Batman,2002-10,163,15.558,2002,10
Batman,2002-11,57,11.923,2002,11
Batman,2002-12,7,5.029999999999999,2002,12
Batman,2003-05,1,18.23,2003,5
Batman,2003-06,223,22.662,2003,6
Batman,2003-07,206,24.132,2003,7
Batman,2003-08,148,25.155,2003,8
Batman,2003-09,196,19.245,2003,9
Batman,2003-10,69,15.7,2003,10
Batman,2003-11,10,10.507,2003,11
Batman,2004-01,1,4.044,2004,1
Batman,2004-02,8,5.433,2004,2
Batman,2004-03,7,8.524,2004,3
Batman,2004-04,2,12.1,2004,4
Batman,2004-06,104,21.006,2004,6
Batman,2004-07,108,23.048,2004,7
Batman,2004-08,177,23.044,2004,8
Batman,2004-09,191,20.378,2004,9
Batman,2004-10,111,16.926000000000002,2004,10
Batman,2004-11,6,11.363,2004,11
Batman,2004-12,17,7.635,2004,12
Batman,2005-01,20,6.017,2005,1
Batman,2005-02,2,4.633,2005,2
Batman,2005-03,2,7.4529999999999985,2005,3
Batman,2005-04,3,12.344,2005,4
Batman,2005-05,3,17.037000000000006,2005,5
Batman,2005-06,219,20.19,2005,6
Batman,2005-07,279,23.865,2005,7
Batman,2005-08,161,24.442,2005,8
Batman,2005-09,203,20.597,2005,9
Batman,2005-10,89,14.293,2005,10
Batman,2005-11,26,9.747,2005,11
Batman,2005-12,48,7.4529999999999985,2005,12
Batman,2006-01,7,2.463,2006,1
Batman,2006-02,19,4.3660000000000005,2006,2
Batman,2006-03,3,8.176,2006,3
Batman,2006-05,5,17.097,2006,5
Batman,2006-06,258,21.301,2006,6
Batman,2006-07,174,23.2,2006,7
Batman,2006-08,212,25.392,2006,8
Batman,2006-09,259,19.994,2006,9
Batman,2006-10,109,15.765,2006,10
Batman,2006-11,52,9.437,2006,11
Batman,2006-12,82,6.058,2006,12
Batman,2007-02,1,6.632000000000001,2007,2
Batman,2007-04,3,11.064,2007,4
Batman,2007-05,1,18.483,2007,5
Batman,2007-06,451,23.727,2007,6
Batman,2007-07,274,25.447,2007,7
Batman,2007-08,360,25.31,2007,8
Batman,2007-09,474,19.699,2007,9
Batman,2007-10,239,16.163,2007,10
Batman,2007-11,71,9.816,2007,11
Batman,2007-12,90,5.318999999999999,2007,12
Batman,2008-01,66,3.045,2008,1
Batman,2008-02,4,4.899,2008,2
Batman,2008-03,5,10.758,2008,3
Batman,2008-05,3,17.028000000000002,2008,5
Batman,2008-06,182,22.186,2008,6
Batman,2008-07,103,23.879,2008,7
Batman,2008-08,6,25.111,2008,8
Batman,2008-09,6,19.859,2008,9
Batman,2008-10,77,15.767,2008,10
Batman,2008-11,19,12.025,2008,11
Batman,2008-12,30,7.672999999999999,2008,12
Batman,2009-01,121,5.699999999999998,2009,1
Batman,2009-02,24,6.131,2009,2
Batman,2009-04,3,11.458,2009,4
Batman,2009-05,5,17.593,2009,5
Batman,2009-06,505,22.05,2009,6
Batman,2009-07,798,24.635,2009,7
Batman,2009-08,684,23.756,2009,8
Batman,2009-09,1436,19.769,2009,9
Batman,2009-10,824,16.595,2009,10
Batman,2009-11,79,11.399,2009,11
Batman,2009-12,14,9.117,2009,12
Batman,2010-01,27,4.876,2010,1
Batman,2010-02,47,7.419,2010,2
Batman,2010-03,5,8.118,2010,3
Batman,2010-05,7,18.169,2010,5
Batman,2010-06,915,21.719,2010,6
Batman,2010-07,511,24.444000000000003,2010,7
Batman,2010-08,353,26.774,2010,8
Batman,2010-09,591,21.0,2010,9
Batman,2010-10,299,14.146,2010,10
Batman,2010-11,237,14.947,2010,11
Batman,2010-12,88,8.588999999999999,2010,12
Batman,2011-02,2,4.562,2011,2
Batman,2011-03,4,7.204,2011,3
Batman,2011-05,1,16.094,2011,5
Batman,2011-06,844,21.165000000000006,2011,6
Batman,2011-07,417,24.892,2011,7
Batman,2011-08,150,23.634,2011,8
Batman,2011-09,541,21.967,2011,9
Batman,2011-10,505,13.406,2011,10
Batman,2011-11,95,7.857000000000001,2011,11
Batman,2011-12,185,7.4129999999999985,2011,12
Batman,2012-01,40,3.011,2012,1
Batman,2012-02,39,2.476,2012,2
Batman,2012-03,5,7.313,2012,3
Batman,2012-06,680,23.161,2012,6
Batman,2012-07,140,26.295,2012,7
Batman,2012-08,47,25.206,2012,8
Batman,2012-09,217,21.748,2012,9
Batman,2012-10,41,18.487,2012,10
Batman,2012-11,76,13.084,2012,11
Batman,2012-12,73,6.143,2012,12
Batman,2013-01,154,6.021,2013,1
Batman,2013-02,6,7.478,2013,2
Batman,2013-03,5,9.346,2013,3
Batman,2013-05,2,19.443,2013,5
Batman,2013-06,1028,21.758000000000006,2013,6
Batman,2013-07,242,23.92,2013,7
Batman,2013-08,190,25.246,2013,8
Bursa,2000-11,2,12.714,2000,11
Bursa,2000-12,3,8.201,2000,12
Bursa,2001-03,10,12.168,2001,3
Bursa,2001-04,4,12.502,2001,4
Bursa,2001-05,18,16.750999999999998,2001,5
Bursa,2001-06,15,21.068,2001,6
Bursa,2001-07,12,25.401,2001,7
Bursa,2001-08,11,25.087,2001,8
Bursa,2001-09,29,20.995,2001,9
Bursa,2001-10,21,16.374000000000002,2001,10
Bursa,2001-11,10,9.924,2001,11
Bursa,2002-04,13,10.943,2002,4
Bursa,2002-05,27,16.994,2002,5
Bursa,2002-06,20,22.081,2002,6
Bursa,2002-07,18,25.375,2002,7
Bursa,2002-08,48,23.741,2002,8
Bursa,2002-09,12,19.827,2002,9
Bursa,2002-10,6,15.558,2002,10
Bursa,2002-11,2,11.923,2002,11
Bursa,2003-03,5,4.683999999999998,2003,3
Bursa,2003-04,24,9.286,2003,4
Bursa,2003-05,25,18.23,2003,5
Bursa,2003-06,47,22.662,2003,6
Bursa,2003-07,16,24.132,2003,7
Bursa,2003-08,23,25.155,2003,8
Bursa,2003-09,18,19.245,2003,9
Bursa,2003-10,11,15.7,2003,10
Bursa,2003-11,4,10.507,2003,11
Bursa,2004-03,8,8.524,2004,3
Bursa,2004-04,16,12.1,2004,4
Bursa,2004-05,36,16.169,2004,5
Bursa,2004-06,22,21.006,2004,6
Bursa,2004-07,41,23.048,2004,7
Bursa,2004-08,16,23.044,2004,8
Bursa,2004-09,52,20.378,2004,9
Bursa,2004-10,39,16.926000000000002,2004,10
Bursa,2004-11,13,11.363,2004,11
Bursa,2005-03,14,7.4529999999999985,2005,3
Bursa,2005-04,13,12.344,2005,4
Bursa,2005-05,35,17.037000000000006,2005,5
Bursa,2005-06,52,20.19,2005,6
Bursa,2005-07,38,23.865,2005,7
Bursa,2005-08,17,24.442,2005,8
Bursa,2005-09,16,20.597,2005,9
Bursa,2005-10,7,14.293,2005,10
Bursa,2006-03,8,8.176,2006,3
Bursa,2006-04,10,12.514,2006,4
Bursa,2006-05,31,17.097,2006,5
Bursa,2006-06,38,21.301,2006,6
Bursa,2006-07,43,23.2,2006,7
Bursa,2006-08,31,25.392,2006,8
Bursa,2006-09,15,19.994,2006,9
Bursa,2006-10,5,15.765,2006,10
Bursa,2006-12,3,6.058,2006,12
Bursa,2007-02,1,6.632000000000001,2007,2
Bursa,2007-03,7,8.793,2007,3
Bursa,2007-04,27,11.064,2007,4
Bursa,2007-05,19,18.483,2007,5
Bursa,2007-06,46,23.727,2007,6
Bursa,2007-07,45,25.447,2007,7
Bursa,2007-08,8,25.31,2007,8
Bursa,2007-09,21,19.699,2007,9
Bursa,2007-10,3,16.163,2007,10
Bursa,2007-11,3,9.816,2007,11
Bursa,2008-01,1,3.045,2008,1
Bursa,2008-03,5,10.758,2008,3
Bursa,2008-04,20,13.737,2008,4
Bursa,2008-05,33,17.028000000000002,2008,5
Bursa,2008-06,57,22.186,2008,6
Bursa,2008-07,22,23.879,2008,7
Bursa,2008-08,12,25.111,2008,8
Bursa,2008-09,16,19.859,2008,9
Bursa,2008-10,10,15.767,2008,10
Bursa,2008-11,3,12.025,2008,11
Bursa,2009-01,2,5.699999999999998,2009,1
Bursa,2009-02,3,6.131,2009,2
Bursa,2009-03,2,7.819,2009,3
Bursa,2009-04,14,11.458,2009,4
Bursa,2009-05,25,17.593,2009,5
Bursa,2009-06,43,22.05,2009,6
Bursa,2009-07,28,24.635,2009,7
Bursa,2009-08,50,23.756,2009,8
Bursa,2009-09,46,19.769,2009,9
Bursa,2009-10,34,16.595,2009,10
Bursa,2009-11,7,11.399,2009,11
Bursa,2010-02,2,7.419,2010,2
Bursa,2010-03,6,8.118,2010,3
Bursa,2010-04,21,12.618,2010,4
Bursa,2010-05,34,18.169,2010,5
Bursa,2010-06,43,21.719,2010,6
Bursa,2010-07,35,24.444000000000003,2010,7
Bursa,2010-08,32,26.774,2010,8
Bursa,2010-09,16,21.0,2010,9
Bursa,2010-10,7,14.146,2010,10
Bursa,2010-11,3,14.947,2010,11
Bursa,2011-01,2,4.765,2011,1
Bursa,2011-03,4,7.204,2011,3
Bursa,2011-04,13,9.971,2011,4
Bursa,2011-05,29,16.094,2011,5
Bursa,2011-06,48,21.165000000000006,2011,6
Bursa,2011-07,41,24.892,2011,7
Bursa,2011-08,44,23.634,2011,8
Bursa,2011-09,70,21.967,2011,9
Bursa,2011-10,42,13.406,2011,10
Bursa,2011-11,17,7.857000000000001,2011,11
Bursa,2011-12,8,7.4129999999999985,2011,12
Bursa,2012-03,9,7.313,2012,3
Bursa,2012-04,17,13.861,2012,4
Bursa,2012-05,18,17.459000000000003,2012,5
Bursa,2012-06,80,23.161,2012,6
Bursa,2012-07,27,26.295,2012,7
Bursa,2012-08,23,25.206,2012,8
Bursa,2012-09,8,21.748,2012,9
Bursa,2012-10,2,18.487,2012,10
Bursa,2012-11,8,13.084,2012,11
Bursa,2013-02,1,7.478,2013,2
Bursa,2013-03,4,9.346,2013,3
Bursa,2013-04,18,13.163,2013,4
Bursa,2013-05,31,19.443,2013,5
Bursa,2013-06,42,21.758000000000006,2013,6
Bursa,2013-07,70,23.92,2013,7
Bursa,2013-08,25,25.246,2013,8
Edirne,2001-04,1,12.502,2001,4
Edirne,2001-06,5,21.068,2001,6
Edirne,2001-07,5,25.401,2001,7
Edirne,2001-08,4,25.087,2001,8
Edirne,2001-09,16,20.995,2001,9
Edirne,2001-10,6,16.374000000000002,2001,10
Edirne,2002-05,1,16.994,2002,5
Edirne,2002-06,1,22.081,2002,6
Edirne,2002-07,1,25.375,2002,7
Edirne,2002-10,2,15.558,2002,10
Edirne,2003-03,2,4.683999999999998,2003,3
Edirne,2003-04,1,9.286,2003,4
Edirne,2003-06,2,22.662,2003,6
Edirne,2003-07,2,24.132,2003,7
Edirne,2003-09,2,19.245,2003,9
Edirne,2003-10,5,15.7,2003,10
Edirne,2003-11,1,10.507,2003,11
Edirne,2004-03,2,8.524,2004,3
Edirne,2004-04,1,12.1,2004,4
Edirne,2004-06,2,21.006,2004,6
Edirne,2004-07,1,23.048,2004,7
Edirne,2004-09,1,20.378,2004,9
Edirne,2004-10,3,16.926000000000002,2004,10
Edirne,2005-04,1,12.344,2005,4
Edirne,2005-06,1,20.19,2005,6
Edirne,2005-07,1,23.865,2005,7
Edirne,2005-09,1,20.597,2005,9
Edirne,2005-10,11,14.293,2005,10
Edirne,2006-04,1,12.514,2006,4
Edirne,2006-06,3,21.301,2006,6
Edirne,2006-09,4,19.994,2006,9
Edirne,2006-10,2,15.765,2006,10
Edirne,2007-03,6,8.793,2007,3
Edirne,2007-07,3,25.447,2007,7
Edirne,2007-08,10,25.31,2007,8
Edirne,2007-09,6,19.699,2007,9
Edirne,2007-10,13,16.163,2007,10
Edirne,2008-02,1,4.899,2008,2
Edirne,2008-05,2,17.028000000000002,2008,5
Edirne,2008-10,10,15.767,2008,10
Edirne,2008-11,2,12.025,2008,11
Edirne,2009-03,1,7.819,2009,3
Edirne,2009-04,1,11.458,2009,4
Edirne,2009-06,4,22.05,2009,6
Edirne,2009-09,2,19.769,2009,9
Edirne,2009-10,1,16.595,2009,10
Edirne,2010-04,3,12.618,2010,4
Edirne,2010-05,1,18.169,2010,5
Edirne,2010-08,1,26.774,2010,8
Edirne,2010-09,1,21.0,2010,9
Edirne,2010-10,3,14.146,2010,10
Edirne,2011-02,1,4.562,2011,2
Edirne,2011-03,9,7.204,2011,3
Edirne,2011-07,1,24.892,2011,7
Edirne,2011-09,7,21.967,2011,9
Edirne,2011-10,6,13.406,2011,10
Edirne,2011-11,4,7.857000000000001,2011,11
Edirne,2012-03,3,7.313,2012,3
Edirne,2012-05,1,17.459000000000003,2012,5
Edirne,2012-06,1,23.161,2012,6
Edirne,2012-10,9,18.487,2012,10
Edirne,2013-08,1,25.246,2013,8
Erzincan,2001-03,1,12.168,2001,3
Erzincan,2001-05,1,16.750999999999998,2001,5
Erzincan,2001-06,1,21.068,2001,6
Erzincan,2001-07,2,25.401,2001,7
Erzincan,2001-08,21,25.087,2001,8
Erzincan,2001-09,20,20.995,2001,9
Erzincan,2001-10,22,16.374000000000002,2001,10
Erzincan,2001-11,2,9.924,2001,11
Erzincan,2002-02,6,8.374,2002,2
Erzincan,2002-03,2,9.38,2002,3
Erzincan,2002-04,1,10.943,2002,4
Erzincan,2002-05,2,16.994,2002,5
Erzincan,2002-08,4,23.741,2002,8
Erzincan,2002-09,4,19.827,2002,9
Erzincan,2002-10,7,15.558,2002,10
Erzincan,2002-11,2,11.923,2002,11
Erzincan,2003-01,1,6.948,2003,1
Erzincan,2003-08,6,25.155,2003,8
Erzincan,2003-09,2,19.245,2003,9
Erzincan,2003-10,2,15.7,2003,10
Erzincan,2004-02,1,5.433,2004,2
Erzincan,2004-03,1,8.524,2004,3
Erzincan,2004-04,1,12.1,2004,4
Erzincan,2004-07,2,23.048,2004,7
Erzincan,2004-08,2,23.044,2004,8
Erzincan,2004-09,8,20.378,2004,9
Erzincan,2004-10,14,16.926000000000002,2004,10
Erzincan,2005-02,1,4.633,2005,2
Erzincan,2005-03,2,7.4529999999999985,2005,3
Erzincan,2005-04,4,12.344,2005,4
Erzincan,2005-07,3,23.865,2005,7
Erzincan,2005-08,6,24.442,2005,8
Erzincan,2005-09,9,20.597,2005,9
Erzincan,2005-10,3,14.293,2005,10
Erzincan,2006-05,1,17.097,2006,5
Erzincan,2006-07,4,23.2,2006,7
Erzincan,2006-08,30,25.392,2006,8
Erzincan,2006-09,24,19.994,2006,9
Erzincan,2006-10,9,15.765,2006,10
Erzincan,2006-12,4,6.058,2006,12
Erzincan,2007-02,3,6.632000000000001,2007,2
Erzincan,2007-03,1,8.793,2007,3
Erzincan,2007-05,2,18.483,2007,5
Erzincan,2007-06,1,23.727,2007,6
Erzincan,2007-07,3,25.447,2007,7
Erzincan,2007-08,2,25.31,2007,8
Erzincan,2007-09,37,19.699,2007,9
Erzincan,2007-10,7,16.163,2007,10
Erzincan,2007-11,2,9.816,2007,11
Erzincan,2007-12,1,5.318999999999999,2007,12
Erzincan,2008-06,1,22.186,2008,6
Erzincan,2008-07,4,23.879,2008,7
Erzincan,2008-08,6,25.111,2008,8
Erzincan,2008-09,5,19.859,2008,9
Erzincan,2009-03,1,7.819,2009,3
Erzincan,2009-04,1,11.458,2009,4
Erzincan,2009-07,3,24.635,2009,7
Erzincan,2009-08,3,23.756,2009,8
Erzincan,2009-09,11,19.769,2009,9
Erzincan,2009-10,9,16.595,2009,10
Erzincan,2010-03,2,8.118,2010,3
Erzincan,2010-07,11,24.444000000000003,2010,7
Erzincan,2010-08,38,26.774,2010,8
Erzincan,2010-09,27,21.0,2010,9
Erzincan,2010-10,8,14.146,2010,10
Erzincan,2010-11,14,14.947,2010,11
Erzincan,2010-12,5,8.588999999999999,2010,12
Erzincan,2011-01,1,4.765,2011,1
Erzincan,2011-02,1,4.562,2011,2
Erzincan,2011-03,5,7.204,2011,3
Erzincan,2011-05,1,16.094,2011,5
Erzincan,2011-06,6,21.165000000000006,2011,6
Erzincan,2011-07,2,24.892,2011,7
Erzincan,2011-08,20,23.634,2011,8
Erzincan,2011-09,38,21.967,2011,9
Erzincan,2011-10,13,13.406,2011,10
Erzincan,2011-11,5,7.857000000000001,2011,11
Erzincan,2011-12,3,7.4129999999999985,2011,12
Erzincan,2012-03,4,7.313,2012,3
Erzincan,2012-04,6,13.861,2012,4
Erzincan,2012-05,1,17.459000000000003,2012,5
Erzincan,2012-06,1,23.161,2012,6
Erzincan,2012-07,5,26.295,2012,7
Erzincan,2012-08,13,25.206,2012,8
Erzincan,2012-09,14,21.748,2012,9
Erzincan,2012-10,4,18.487,2012,10
Erzincan,2012-12,3,6.143,2012,12
Erzincan,2013-01,1,6.021,2013,1
Erzincan,2013-02,1,7.478,2013,2
Erzincan,2013-03,1,9.346,2013,3
Erzincan,2013-04,4,13.163,2013,4
Erzincan,2013-05,2,19.443,2013,5
Erzincan,2013-06,11,21.758000000000006,2013,6
Erzincan,2013-07,18,23.92,2013,7
Erzincan,2013-08,15,25.246,2013,8
Erzurum,2001-07,4,25.401,2001,7
Erzurum,2001-08,28,25.087,2001,8
Erzurum,2001-09,60,20.995,2001,9
Erzurum,2001-10,9,16.374000000000002,2001,10
Erzurum,2002-03,2,9.38,2002,3
Erzurum,2002-05,1,16.994,2002,5
Erzurum,2002-06,1,22.081,2002,6
Erzurum,2002-07,2,25.375,2002,7
Erzurum,2002-08,14,23.741,2002,8
Erzurum,2002-09,20,19.827,2002,9
Erzurum,2002-10,2,15.558,2002,10
Erzurum,2002-11,4,11.923,2002,11
Erzurum,2003-04,1,9.286,2003,4
Erzurum,2003-05,2,18.23,2003,5
Erzurum,2003-07,3,24.132,2003,7
Erzurum,2003-08,2,25.155,2003,8
Erzurum,2003-09,8,19.245,2003,9
Erzurum,2003-10,3,15.7,2003,10
Erzurum,2004-03,2,8.524,2004,3
Erzurum,2004-04,4,12.1,2004,4
Erzurum,2004-07,3,23.048,2004,7
Erzurum,2004-08,24,23.044,2004,8
Erzurum,2004-09,18,20.378,2004,9
Erzurum,2004-10,9,16.926000000000002,2004,10
Erzurum,2004-11,2,11.363,2004,11
Erzurum,2004-12,1,7.635,2004,12
Erzurum,2005-04,6,12.344,2005,4
Erzurum,2005-05,2,17.037000000000006,2005,5
Erzurum,2005-06,1,20.19,2005,6
Erzurum,2005-07,2,23.865,2005,7
Erzurum,2005-08,25,24.442,2005,8
Erzurum,2005-09,9,20.597,2005,9
Erzurum,2005-10,11,14.293,2005,10
Erzurum,2006-03,3,8.176,2006,3
Erzurum,2006-04,7,12.514,2006,4
Erzurum,2006-05,1,17.097,2006,5
Erzurum,2006-07,5,23.2,2006,7
Erzurum,2006-08,6,25.392,2006,8
Erzurum,2006-09,8,19.994,2006,9
Erzurum,2006-10,5,15.765,2006,10
Erzurum,2006-12,1,6.058,2006,12
Erzurum,2007-03,2,8.793,2007,3
Erzurum,2007-04,2,11.064,2007,4
Erzurum,2007-06,1,23.727,2007,6
Erzurum,2007-07,2,25.447,2007,7
Erzurum,2007-08,3,25.31,2007,8
Erzurum,2007-09,6,19.699,2007,9
Erzurum,2007-10,3,16.163,2007,10
Erzurum,2008-03,6,10.758,2008,3
Erzurum,2008-06,1,22.186,2008,6
Erzurum,2008-08,1,25.111,2008,8
Erzurum,2008-09,3,19.859,2008,9
Erzurum,2008-10,3,15.767,2008,10
Erzurum,2008-11,1,12.025,2008,11
Erzurum,2008-12,1,7.672999999999999,2008,12
Erzurum,2009-04,3,11.458,2009,4
Erzurum,2009-05,1,17.593,2009,5
Erzurum,2009-07,2,24.635,2009,7
Erzurum,2009-08,43,23.756,2009,8
Erzurum,2009-09,6,19.769,2009,9
Erzurum,2009-10,6,16.595,2009,10
Erzurum,2009-11,8,11.399,2009,11
Erzurum,2009-12,2,9.117,2009,12
Erzurum,2010-03,2,8.118,2010,3
Erzurum,2010-04,1,12.618,2010,4
Erzurum,2010-05,1,18.169,2010,5
Erzurum,2010-07,58,24.444000000000003,2010,7
Erzurum,2010-08,199,26.774,2010,8
Erzurum,2010-09,29,21.0,2010,9
Erzurum,2010-10,12,14.146,2010,10
Erzurum,2010-11,41,14.947,2010,11
Erzurum,2010-12,10,8.588999999999999,2010,12
Erzurum,2011-03,8,7.204,2011,3
Erzurum,2011-04,3,9.971,2011,4
Erzurum,2011-05,1,16.094,2011,5
Erzurum,2011-07,6,24.892,2011,7
Erzurum,2011-08,41,23.634,2011,8
Erzurum,2011-09,64,21.967,2011,9
Erzurum,2011-10,24,13.406,2011,10
Erzurum,2011-11,1,7.857000000000001,2011,11
Erzurum,2012-03,1,7.313,2012,3
Erzurum,2012-04,6,13.861,2012,4
Erzurum,2012-08,5,25.206,2012,8
Erzurum,2012-09,4,21.748,2012,9
Erzurum,2012-10,3,18.487,2012,10
Erzurum,2012-11,1,13.084,2012,11
Erzurum,2013-03,2,9.346,2013,3
Erzurum,2013-04,2,13.163,2013,4
Erzurum,2013-05,2,19.443,2013,5
Erzurum,2013-06,1,21.758000000000006,2013,6
Erzurum,2013-07,2,23.92,2013,7
Erzurum,2013-08,12,25.246,2013,8
Gebze,2000-11,3,12.714,2000,11
Gebze,2001-01,1,7.2010000000000005,2001,1
Gebze,2001-02,1,7.011,2001,2
Gebze,2001-03,3,12.168,2001,3
Gebze,2001-05,4,16.750999999999998,2001,5
Gebze,2001-06,5,21.068,2001,6
Gebze,2001-07,11,25.401,2001,7
Gebze,2001-08,5,25.087,2001,8
Gebze,2001-09,4,20.995,2001,9
Gebze,2001-10,17,16.374000000000002,2001,10
Gebze,2001-11,2,9.924,2001,11
Gebze,2002-02,2,8.374,2002,2
Gebze,2002-03,1,9.38,2002,3
Gebze,2002-04,2,10.943,2002,4
Gebze,2002-05,1,16.994,2002,5
Gebze,2002-06,11,22.081,2002,6
Gebze,2002-07,5,25.375,2002,7
Gebze,2002-08,4,23.741,2002,8
Gebze,2002-09,1,19.827,2002,9
Gebze,2002-10,24,15.558,2002,10
Gebze,2002-11,13,11.923,2002,11
Gebze,2003-03,2,4.683999999999998,2003,3
Gebze,2003-04,5,9.286,2003,4
Gebze,2003-05,5,18.23,2003,5
Gebze,2003-06,16,22.662,2003,6
Gebze,2003-07,5,24.132,2003,7
Gebze,2003-08,24,25.155,2003,8
Gebze,2003-09,8,19.245,2003,9
Gebze,2003-10,11,15.7,2003,10
Gebze,2003-11,2,10.507,2003,11
Gebze,2004-03,9,8.524,2004,3
Gebze,2004-04,4,12.1,2004,4
Gebze,2004-05,8,16.169,2004,5
Gebze,2004-06,7,21.006,2004,6
Gebze,2004-07,12,23.048,2004,7
Gebze,2004-08,2,23.044,2004,8
Gebze,2004-09,8,20.378,2004,9
Gebze,2004-10,31,16.926000000000002,2004,10
Gebze,2004-11,28,11.363,2004,11
Gebze,2004-12,3,7.635,2004,12
Gebze,2005-03,5,7.4529999999999985,2005,3
Gebze,2005-04,3,12.344,2005,4
Gebze,2005-05,2,17.037000000000006,2005,5
Gebze,2005-06,4,20.19,2005,6
Gebze,2005-07,9,23.865,2005,7
Gebze,2005-08,8,24.442,2005,8
Gebze,2005-09,4,20.597,2005,9
Gebze,2005-10,15,14.293,2005,10
Gebze,2005-11,4,9.747,2005,11
Gebze,2006-02,2,4.3660000000000005,2006,2
Gebze,2006-03,6,8.176,2006,3
Gebze,2006-04,2,12.514,2006,4
Gebze,2006-05,2,17.097,2006,5
Gebze,2006-06,13,21.301,2006,6
Gebze,2006-07,3,23.2,2006,7
Gebze,2006-08,9,25.392,2006,8
Gebze,2006-09,7,19.994,2006,9
Gebze,2006-10,3,15.765,2006,10
Gebze,2006-11,9,9.437,2006,11
Gebze,2006-12,1,6.058,2006,12
Gebze,2007-01,2,7.513,2007,1
Gebze,2007-02,1,6.632000000000001,2007,2
Gebze,2007-03,3,8.793,2007,3
Gebze,2007-04,12,11.064,2007,4
Gebze,2007-05,4,18.483,2007,5
Gebze,2007-06,10,23.727,2007,6
Gebze,2007-07,15,25.447,2007,7
Gebze,2007-08,22,25.31,2007,8
Gebze,2007-09,21,19.699,2007,9
Gebze,2007-10,26,16.163,2007,10
Gebze,2007-11,1,9.816,2007,11
Gebze,2008-02,5,4.899,2008,2
Gebze,2008-05,6,17.028000000000002,2008,5
Gebze,2008-06,10,22.186,2008,6
Gebze,2008-07,14,23.879,2008,7
Gebze,2008-08,9,25.111,2008,8
Gebze,2008-09,6,19.859,2008,9
Gebze,2008-10,14,15.767,2008,10
Gebze,2008-11,1,12.025,2008,11
Gebze,2008-12,1,7.672999999999999,2008,12
Gebze,2009-03,1,7.819,2009,3
Gebze,2009-04,2,11.458,2009,4
Gebze,2009-05,4,17.593,2009,5
Gebze,2009-06,5,22.05,2009,6
Gebze,2009-07,13,24.635,2009,7
Gebze,2009-08,15,23.756,2009,8
Gebze,2009-09,3,19.769,2009,9
Gebze,2009-10,11,16.595,2009,10
Gebze,2009-11,5,11.399,2009,11
Gebze,2010-01,1,4.876,2010,1
Gebze,2010-03,1,8.118,2010,3
Gebze,2010-05,8,18.169,2010,5
Gebze,2010-06,8,21.719,2010,6
Gebze,2010-07,37,24.444000000000003,2010,7
Gebze,2010-08,7,26.774,2010,8
Gebze,2010-09,7,21.0,2010,9
Gebze,2010-10,4,14.146,2010,10
Gebze,2010-11,6,14.947,2010,11
Gebze,2011-02,1,4.562,2011,2
Gebze,2011-03,4,7.204,2011,3
Gebze,2011-04,2,9.971,2011,4
Gebze,2011-05,3,16.094,2011,5
Gebze,2011-07,3,24.892,2011,7
Gebze,2011-08,9,23.634,2011,8
Gebze,2011-09,11,21.967,2011,9
Gebze,2011-10,29,13.406,2011,10
Gebze,2011-11,10,7.857000000000001,2011,11
Gebze,2011-12,1,7.4129999999999985,2011,12
Gebze,2012-02,1,2.476,2012,2
Gebze,2012-03,5,7.313,2012,3
Gebze,2012-04,6,13.861,2012,4
Gebze,2012-05,8,17.459000000000003,2012,5
Gebze,2012-06,13,23.161,2012,6
Gebze,2012-07,10,26.295,2012,7
Gebze,2012-08,13,25.206,2012,8
Gebze,2012-09,30,21.748,2012,9
Gebze,2012-10,17,18.487,2012,10
Gebze,2013-03,1,9.346,2013,3
Gebze,2013-04,3,13.163,2013,4
Gebze,2013-06,11,21.758000000000006,2013,6
Gebze,2013-07,11,23.92,2013,7
Gebze,2013-08,7,25.246,2013,8
